index	seconds	temperature	temperature_2	beleuchtungsstaerke
418	41.7	57.84998376	129.7181644	0
419	41.8	57.84998376	129.7181644	0
420	41.9	57.7512851	129.7181644	0
421	42	57.84998376	129.6173522	0
422	42.1	57.84998376	129.6173522	0
423	42.203	57.84998376	129.8189865	0
424	42.305	57.84998376	129.4157574	0
425	42.414	57.59959883	128.5090672	0
426	42.508	57.79700468	128.5090672	0
427	42.602	57.79700468	129.8189865	0
428	42.711	57.69830381	128.4083725	0
429	42.805	57.79700468	129.3149749	0
430	42.914	57.69830381	128.7104856	0
431	43.008	57.79700468	128.9119429	0
432	43.102	57.69830381	130.1215127	0
433	43.211	57.69830381	128.4083725	0
434	43.305	57.79700468	129.7181644	0
435	43.414	57.79700468	128.7104856	0
436	43.508	57.79700468	128.8112093	0
437	43.602	57.69830381	128.8112093	0
438	43.711	57.69830381	128.2070122	0
439	43.805	57.69830381	129.0126862	0
440	43.914	57.69830381	128.3076875	0
441	44.008	57.69830381	128.2070122	0
442	44.101	57.69830381	129.5165499	0
443	44.211	57.79700468	128.0056904	0
444	44.305	57.69830381	129.5165499	0
445	44.414	57.79700468	128.3076875	0
446	44.508	57.79700468	128.6097715	0
447	44.601	57.79700468	129.7181644	0
448	44.711	57.59959883	129.7181644	0
449	44.805	57.79700468	129.0126862	0
450	44.914	57.79700468	128.1063465	0
451	45.008	57.69830381	128.2070122	0
452	45.101	57.79700468	129.3149749	0
453	45.211	57.79700468	127.804407	0
454	45.304	57.79700468	129.0126862	0
455	45.414	57.69830381	128.1063465	0
456	45.508	57.69830381	128.1063465	0
457	45.601	57.59959883	129.4157574	0
458	45.711	57.69830381	127.804407	0
459	45.804	57.69830381	127.804407	0
460	45.914	57.79700468	128.023623	0
461	46.008	57.79700468	128.2249482	0
462	46.101	57.69830381	129.4337143	0
463	46.211	57.79700468	127.9229748	0
464	46.304	57.69830381	129.2321555	0
465	46.414	57.69830381	128.6277144	0
466	46.507	57.79700468	128.6277144	0
467	46.601	57.79700468	129.7361265	0
468	46.711	57.79700468	128.1242808	0
469	46.804	57.69830381	129.2321555	0
470	46.914	57.69830381	129.2321555	0
471	47.007	57.69830381	128.6097715	0
472	47.101	57.79700468	130.0206606	0
473	47.211	57.69830381	128.5090672	0
474	47.304	57.79700468	129.7181644	0
475	47.414	57.59959883	129.2142021	0
476	47.507	57.79700468	129.1134393	0
477	47.601	57.69830381	130.4241288	0
478	47.711	57.69830381	128.8112093	0
479	47.804	57.7512851	129.7181644	0
480	47.914	57.84998376	129.2142021	0
481	48.007	57.84998376	129.2142021	0
482	48.101	57.84998376	130.3232467	0
483	48.21	57.7512851	128.7104856	0
484	48.304	57.65258233	129.9198186	0
485	48.414	57.65258233	129.2142021	0
486	48.507	57.7512851	129.2142021	0
487	48.601	57.84998376	130.2223747	0
488	48.71	57.7512851	128.6097715	0
489	48.804	57.7512851	129.7181644	0
490	48.914	57.79700468	129.0126862	0
491	49.007	57.79700468	128.8112093	0
492	49.101	57.79700468	128.8112093	0
493	49.21	57.69830381	128.5090672	0
494	49.304	57.79700468	129.5165499	0
495	49.413	57.69830381	128.8112093	0
496	49.507	57.79700468	128.8112093	0
497	49.601	57.69830381	130.0206606	0
498	49.71	57.69830381	128.4083725	0
499	49.804	57.79700468	129.3149749	0
500	49.913	57.79700468	128.2070122	0
501	50.007	57.79700468	129.0126862	0
502	50.101	57.79700468	129.8189865	0
503	50.21	57.79700468	129.8189865	0
504	50.304	57.79700468	128.8291557	0
505	50.413	57.79700468	128.2249482	0
