index	seconds	temperature	temperature_2	beleuchtungsstaerke
504	50.3	56.74177429	133.1518097	0.96084
505	50.4	56.84051584	133.1518097	0.96135
506	50.5	56.84051584	133.0506493	0.96033
507	50.6	56.74177429	133.0506493	0.96135
508	50.7	56.84051584	133.0506493	0.96186
509	50.8	56.84051584	133.1518097	0.96237
510	50.9	56.74177429	133.1518097	0.9639
511	51	56.74177429	133.0506493	0.96492
512	51.1	56.79494637	133.1518097	0.96339
513	51.2	56.99242058	133.0506493	0.96237
514	51.3	56.99242058	133.2529807	0.96084
515	51.4	56.79494637	133.3541623	0.96135
516	51.5	56.89368561	133.2529807	0.96084
517	51.6	56.79494637	133.2529807	0.9588
518	51.7	56.79494637	133.1518097	0.95931
519	51.8	56.79494637	133.1518097	0.96033
520	51.9	56.89368561	133.2529807	0.96084
521	52	56.89368561	133.3541623	0.96135
522	52.1	56.9392531	133.1518097	0.96033
523	52.2	56.84051584	133.1518097	0.96033
524	52.3	56.74177429	133.0506493	0.96033
525	52.4	56.84051584	133.1518097	0.9588
526	52.5	56.84051584	133.2529807	0.95829
527	52.6	56.9392531	133.1518097	0.96033
528	52.7	56.84051584	133.2529807	0.96135
529	52.8	56.84051584	133.0506493	0.96084
530	52.9	56.84051584	133.0506493	0.96186
531	53	56.84051584	132.7652482	0.96186
532	53.1	56.84051584	132.7652482	0.96135
533	53.2	56.74177429	132.5630184	0.96084
534	53.3	56.74177429	132.5630184	0.95931
535	53.4	56.74177429	132.5630184	0.90933
536	53.5	56.9392531	132.664128	0.25755
537	53.6	56.84051584	132.664128	0
538	53.7	56.84051584	132.4619192	0
539	53.8	56.74177429	132.664128	0
540	53.9	56.64302844	132.664128	0
541	54	56.64302844	132.8483602	0
542	54.1	56.64302844	133.0506493	0
543	54.2	56.64302844	133.2529807	0
544	54.3	56.597455	132.9494995	0
545	54.4	56.69620284	132.8483602	0
546	54.5	56.69620284	133.5565573	0
547	54.6	56.69620284	132.7472314	0
548	54.7	56.49870282	132.6461132	0
549	54.8	56.597455	132.5450054	0
550	54.9	56.49870282	132.5450054	0
551	55	56.3999463	132.5450054	0
552	55.1	56.3999463	132.6461132	0
553	55.2	56.3999463	132.6461132	0
554	55.3	56.3999463	132.5450054	0
555	55.4	56.34676488	132.6461132	0
556	55.5	56.24800163	132.443908	0
557	55.6	56.34676488	132.443908	0
558	55.7	56.24800163	132.443908	0
559	55.8	56.34676488	132.2417447	0
560	55.9	56.24800163	132.3428211	0
561	56	56.14923398	132.3428211	0
562	56.1	56.05046191	132.3428211	0
563	56.2	56.14923398	132.2417447	0
564	56.3	56.05046191	132.3428211	0
565	56.4	56.05046191	132.443908	0
566	56.5	56.10365044	132.443908	0
567	56.6	56.10365044	132.5450054	0
568	56.7	56.00487633	132.5450054	0
569	56.8	56.00487633	132.443908	0
570	56.9	56.10365044	132.443908	0
