index	seconds	temperature	temperature_2	beleuchtungsstaerke
293	29.2	57.19737515	131.6535001	0.96033
294	29.3	57.19737515	131.7545162	0.95982
295	29.4	57.09864899	131.5524942	0.95931
296	29.5	57.09864899	131.4514986	0.95982
297	29.6	57.19737515	131.4514986	0.96033
298	29.7	56.99991859	131.3505133	0.96033
299	29.8	57.09864899	131.3505133	0.96033
300	29.9	57.19737515	131.4514986	0.96033
301	30	57.09864899	131.2495382	0.96033
302	30.1	57.19737515	131.2495382	0.95931
303	30.2	57.09864899	131.2495382	0.96033
304	30.3	57.19737515	131.4335059	0.95829
305	30.4	57.19737515	131.2315491	0.95778
306	30.5	57.19737515	131.3325224	0.95829
307	30.6	57.2960971	131.2315491	0.95676
308	30.7	57.09864899	131.2315491	0.95829
309	30.8	57.09864899	131.2315491	0.95778
310	30.9	57.09864899	131.2315491	0.95676
311	31	57.19737515	131.3325224	0.95727
312	31.1	57.19737515	131.3325224	0.95676
313	31.2	57.09864899	131.4335059	0.95625
314	31.3	57.09864899	131.4335059	0.95574
315	31.4	57.09864899	131.2315491	0.95676
316	31.5	57.09864899	131.3325224	0.95829
317	31.6	57.09864899	131.4335059	0.95778
318	31.7	57.09864899	131.4335059	0.95676
319	31.8	57.09864899	131.5344997	0.95625
320	31.9	57.09864899	131.6355037	0.95727
321	32	57.19737515	131.6355037	0.95778
322	32.1	57.19737515	131.6355037	0.95676
323	32.2	57.19737515	131.5344997	0.95625
324	32.3	57.19737515	131.4335059	0.95778
325	32.4	57.19737515	131.4335059	0.9588
326	32.5	57.19737515	131.4335059	0.95931
327	32.6	57.09864899	131.4335059	0.95931
328	32.7	57.09864899	131.5344997	0.9588
329	32.8	57.09864899	131.2315491	0.95829
330	32.9	57.09864899	131.3325224	0.95931
331	33	57.09864899	131.4335059	0.95982
332	33.1	57.19737515	131.5344997	0.9588
333	33.2	57.09864899	131.6355037	0.95829
334	33.3	57.09864899	131.130586	0.95778
335	33.4	57.19737515	131.4335059	0.95778
336	33.5	57.09864899	131.4335059	0.95778
337	33.6	57.09864899	131.736518	0.9588
338	33.7	57.19737515	131.130586	0.95931
339	33.8	57.09864899	131.6355037	0.95982
340	33.9	57.09864899	131.6355037	0.95982
341	34	57.09864899	131.736518	0.9588
342	34.1	57.09864899	131.6355037	0.9588
343	34.2	57.19737515	131.6355037	0.95829
344	34.3	57.09864899	131.6355037	0.9588
345	34.4	57.19737515	131.6355037	0.95829
346	34.5	57.19737515	131.6355037	0.9588
347	34.6	57.09864899	131.6355037	0.95931
348	34.7	57.09864899	131.6355037	0.95982
349	34.8	57.09864899	131.736518	0.96033
350	34.9	57.09864899	131.8375427	0.95931
351	35	57.09864899	131.8375427	0.9588
352	35.1	57.19737515	131.9385776	0.9588
353	35.2	57.09864899	132.039623	0.94401
354	35.3	57.09864899	131.736518	0.85986
355	35.4	57.09864899	131.8375427	0.82671
356	35.5	57.19737515	131.736518	0.83334
357	35.6	57.09864899	131.736518	0.83283
358	35.7	57.19737515	131.736518	0.8262
359	35.8	57.19737515	131.5344997	0.82212
360	35.9	57.19737515	131.5344997	0.82263
361	36	56.99991859	131.3325224	0.82569
362	36.1	57.09864899	131.4335059	0.81702
363	36.2	57.09864899	131.3325224	0.80835
364	36.3	57.09864899	131.2315491	0.81957
365	36.4	57.09864899	131.2315491	0.82977
366	36.5	57.09864899	131.0296332	0.83181
367	36.6	57.09864899	131.130586	0.8313
368	36.7	57.09864899	131.130586	0.83283
369	36.8	57.09864899	130.9286904	0.8364
370	36.9	57.09864899	131.130586	0.82824
371	37	56.99991859	131.130586	0.82569
372	37.1	56.90118395	131.130586	0.82467
373	37.2	57.09864899	131.2315491	0.83028
374	37.3	56.80244503	131.2315491	0.83538
375	37.4	56.90118395	131.2315491	0.84099
376	37.5	56.90118395	131.3325224	0.84252
377	37.6	56.90118395	131.2315491	0.83997
378	37.7	56.99991859	131.4335059	0.83385
379	37.8	56.90118395	131.4335059	0.83385
380	37.9	56.90118395	131.3325224	0.83844
381	38	56.90118395	131.2315491	0.83436
382	38.1	56.99991859	131.2315491	0.83181
383	38.2	56.99991859	131.2315491	0.82926
384	38.3	56.90118395	131.0296332	0.82263
385	38.4	56.90118395	131.4335059	0.82365
386	38.5	56.99991859	130.8277579	0.83232
387	38.6	56.90118395	131.2315491	0.83793
388	38.7	56.80244503	131.2315491	0.83385
389	38.8	56.99991859	131.5344997	0.83487
390	38.9	56.90118395	131.5344997	0.84048
391	39	56.90118395	131.4335059	0.84303
392	39.1	56.90118395	131.3325224	0.84405
393	39.2	56.90118395	131.2315491	0.84405
394	39.3	56.90118395	131.3325224	0.84405
395	39.4	56.90118395	131.3325224	0.84354
396	39.5	56.80244503	131.3325224	0.84456
397	39.6	56.90118395	131.4335059	0.84711
398	39.7	56.90118395	131.4335059	0.84762
399	39.8	56.80244503	131.5344997	0.84813
400	39.9	56.90118395	131.4335059	0.84864
401	40	56.90118395	131.4335059	0.84762
402	40.1	56.90118395	131.4335059	0.84558
403	40.2	56.80244503	131.6355037	0.84558
404	40.3	56.80244503	131.736518	0.84456
405	40.4	56.80244503	131.736518	0.84405
406	40.5	56.90118395	131.6355037	0.84405
407	40.6	56.80244503	131.6355037	0.84456
408	40.7	56.80244503	131.3325224	0.84507
409	40.8	56.80244503	131.6355037	0.85068
410	40.9	56.80244503	131.736518	0.84609
411	41	56.80244503	131.736518	0.84303
412	41.1	56.90118395	131.736518	0.84456
413	41.2	56.90118395	131.736518	0.84558
414	41.3	56.70370183	131.736518	0.84609
415	41.4	56.80244503	131.736518	0.84354
416	41.5	56.80244503	131.736518	0.84303
417	41.6	56.70370183	131.8375427	0.8415
418	41.7	56.80244503	131.8375427	0.8415
419	41.8	56.80244503	131.736518	0.84201
420	41.9	56.70370183	131.736518	0.84099
421	42	56.80244503	131.736518	0.84048
422	42.1	56.60495431	131.736518	0.83844
423	42.2	56.70370183	131.736518	0.83895
424	42.3	56.70370183	131.736518	0.83946
425	42.4	56.75677254	131.736518	0.83997
426	42.5	56.75677254	131.8375427	0.83997
427	42.6	56.85551344	131.8375427	0.83946
428	42.7	56.75677254	132.039623	0.83997
429	42.8	56.65802734	132.1406786	0.84048
430	42.9	56.85551344	132.039623	0.83844
431	43	56.75677254	132.2417447	0.83742
432	43.1	56.85551344	132.039623	0.83742
433	43.2	56.65802734	132.1406786	0.83742
434	43.3	56.65802734	132.1406786	0.83742
435	43.4	56.65802734	131.7545162	0.83742
436	43.5	56.70370183	131.6535001	0.8364
437	43.6	56.80244503	131.9565795	0.8364
438	43.7	56.60495431	131.2495382	0.8364
439	43.8	56.60495431	131.7545162	0.83589
440	43.9	56.70370183	131.6535001	0.83589
441	44	56.60495431	131.8555427	0.83436
442	44.1	56.80244503	131.0476186	0.83538
443	44.2	56.70370183	131.5524942	0.83436
444	44.3	56.60495431	131.6535001	0.83538
445	44.4	56.60495431	131.6535001	0.83589
446	44.5	56.60495431	131.9385776	0.83589
447	44.6	56.70370183	131.9385776	0.83793
448	44.7	56.60495431	131.9385776	0.83691
449	44.8	56.70370183	131.9385776	0.83691
450	44.9	56.70370183	132.039623	0.83589
451	45	56.70370183	131.9385776	0.83538
452	45.1	56.60495431	131.9385776	0.83436
453	45.2	56.70370183	131.9385776	0.83385
454	45.3	56.60495431	131.736518	0.83487
455	45.4	56.60495431	131.6355037	0.83334
456	45.5	56.60495431	131.6355037	0.83283
457	45.6	56.60495431	131.4335059	0.83232
