index	seconds	temperature	temperature_2	beleuchtungsstaerke
240	23.901	50.81168271	98.94455905	0.84762
241	24.001	50.71264363	98.84588951	0.84864
242	24.101	50.71264363	98.84588951	0.84864
243	24.201	50.71264363	98.74722391	0.84864
244	24.301	50.81168271	98.74722391	0.84864
245	24.401	50.81168271	98.74722391	0.84813
246	24.501	50.71264363	98.54990447	0.84762
247	24.601	50.71264363	98.54990447	0.84813
248	24.701	50.81168271	98.4512506	0.84864
249	24.801	50.81168271	98.4512506	0.84864
250	24.901	50.81168271	98.54990447	0.84813
251	25.001	50.71264363	98.4512506	0.84711
252	25.101	50.81168271	98.64856224	0.84864
253	25.201	50.81168271	98.64856224	0.84813
254	25.301	50.61359907	98.4512506	0.84711
255	25.401	50.81168271	98.54990447	0.84711
256	25.501	50.81168271	98.64856224	0.84762
257	25.601	50.71264363	98.4512506	0.84762
258	25.701	50.81168271	98.64856224	0.8466
259	25.801	50.71264363	98.74722391	0.84558
260	25.901	50.71264363	98.74722391	0.84609
261	26.001	50.71264363	98.54990447	0.84609
262	26.101	50.61359907	98.54990447	0.84609
263	26.201	50.81168271	98.54990447	0.84456
264	26.301	50.61359907	98.74722391	0.84558
265	26.401	50.71264363	98.64856224	0.84609
266	26.501	50.81168271	98.84588951	0.8466
267	26.601	50.81168271	98.84588951	0.84558
268	26.701	50.71264363	98.84588951	0.84507
269	26.801	50.71264363	98.94455905	0.84456
270	26.901	50.71264363	98.84588951	0.84558
271	27.001	50.71264363	98.84588951	0.84711
272	27.101	50.71264363	99.04323256	0.84711
273	27.201	50.66064748	99.33927708	0.8466
274	27.301	50.85872592	99.24059156	0.84456
275	27.401	50.66064748	99.33927708	0.84354
276	27.501	50.66064748	99.33927708	0.84405
277	27.601	50.66064748	99.24059156	0.84507
278	27.701	50.66064748	99.14191006	0.84507
279	27.801	50.66064748	99.04323256	0.84303
280	27.901	50.66064748	98.94455905	0.84405
281	28.001	50.66064748	98.94455905	0.84456
282	28.101	50.66064748	98.94455905	0.84456
283	28.201	50.71264363	98.84588951	0.84405
284	28.301	50.81168271	98.84588951	0.84405
285	28.401	50.81168271	98.84588951	0.84456
286	28.501	50.81168271	98.74722391	0.84405
287	28.601	50.91071634	98.74722391	0.84354
288	28.701	50.71264363	98.74722391	0.84303
289	28.801	50.81168271	98.74722391	0.84201
290	28.901	50.71264363	98.74722391	0.84252
291	29.001	50.71264363	98.94455905	0.84456
292	29.101	50.71264363	98.94455905	0.84354
293	29.201	50.71264363	98.94455905	0.84354
294	29.301	50.66064748	99.04323256	0.84456
295	29.401	50.75968943	98.94455905	0.84354
296	29.501	50.66064748	98.94455905	0.84354
297	29.601	50.66064748	99.04323256	0.84252
298	29.701	50.75968943	98.94455905	0.84252
299	29.801	50.75968943	99.04323256	0.84405
300	29.901	50.66064748	99.14191006	0.84507
301	30.001	50.66064748	99.14191006	0.84201
302	30.101	50.66064748	99.14191006	0.84048
303	30.201	50.75968943	99.14191006	0.83946
304	30.301	50.75968943	99.41982741	0.83946
305	30.401	50.85872592	99.41982741	0.84048
306	30.501	50.75968943	99.41982741	0.8415
307	30.601	50.66064748	99.61721724	0.84252
308	30.701	50.56160003	99.51852029	0.84303
309	30.801	50.66064748	99.32113859	0.84201
310	30.901	50.66064748	99.41982741	0.83997
311	31.001	50.75968943	99.51852029	0.8415
312	31.101	50.85872592	99.51852029	0.84099
313	31.201	50.75968943	99.51852029	0.84048
314	31.301	50.75968943	99.51852029	0.84099
315	31.401	50.75968943	99.43796664	0.84099
316	31.501	50.75968943	99.43796664	0.84252
317	31.601	50.75968943	99.43796664	0.84303
318	31.701	50.56160003	99.43796664	0.84303
319	31.801	50.75968943	99.43796664	0.84456
320	31.901	50.75968943	99.43796664	0.84405
321	32.001	50.66064748	99.43796664	0.84354
322	32.101	50.66064748	99.43796664	0.84303
323	32.201	50.66064748	99.43796664	0.84303
324	32.301	50.66064748	99.33927708	0.84303
325	32.401	50.66064748	99.33927708	0.8415
326	32.501	50.66064748	99.55424434	0.8415
327	32.601	50.71264363	99.45554998	0.84099
328	32.701	50.81168271	99.45554998	0.84252
329	32.801	50.71264363	99.45554998	0.84252
330	32.901	50.71264363	99.3568597	0.84354
331	33.001	50.71264363	99.25817346	0.84609
332	33.101	50.81168271	99.3568597	0.84711
333	33.201	50.81168271	99.45554998	0.84711
334	33.301	50.71264363	99.55424434	0.84711
335	33.401	50.71264363	99.65294277	0.8466
336	33.501	50.81168271	99.65294277	0.84711
337	33.601	50.81168271	99.55424434	0.84762
338	33.701	50.71264363	99.45554998	0.84915
339	33.801	50.71264363	99.55424434	0.84864
340	33.901	50.81168271	99.45554998	0.84915
341	34.001	50.71264363	99.45554998	0.85017
342	34.101	50.71264363	99.15949124	0.85017
343	34.201	50.81168271	99.3568597	0.85119
344	34.301	50.71264363	99.3568597	0.85068
345	34.401	50.81168271	99.25817346	0.85068
346	34.501	50.81168271	99.25817346	0.85119
347	34.601	50.81168271	99.43796664	0.85272
348	34.701	50.66064748	99.43796664	0.85221
349	34.801	50.75968943	99.43796664	0.85068
